spectrum,VDISP,VDISP_ERR,Z,Z_ERR,ZWARNING,SPECTROFLUX_U,SPECTROFLUX_G,SPECTROFLUX_R,SPECTROFLUX_I,SPECTROFLUX_Z,SPECTROFLUX_IVAR_U,SPECTROFLUX_IVAR_G,SPECTROFLUX_IVAR_R,SPECTROFLUX_IVAR_I,SPECTROFLUX_IVAR_Z,SPECTROSYNFLUX_U,SPECTROSYNFLUX_G,SPECTROSYNFLUX_R,SPECTROSYNFLUX_I,SPECTROSYNFLUX_Z,SPECTROSYNFLUX_IVAR_U,SPECTROSYNFLUX_IVAR_G,SPECTROSYNFLUX_IVAR_R,SPECTROSYNFLUX_IVAR_I,SPECTROSYNFLUX_IVAR_Z,object_id
"{'flux': array([0.05380165, 0.05379765, 0.05379365, ..., 0.1688086 , 0.1688086 ,
       0.1688086 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",80.521935,31.116394,0.18950541,2.1919206e-05,False,1.3787893,3.4202561,7.7971516,11.675764,14.990357,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.3489479,3.4066505,7.7272754,11.570056,14.2441225,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909843166088161280'
"{'flux': array([-0.9428729 , -0.94282573, -0.94277877, ...,  2.1102996 ,
        2.1102996 ,  2.1102996 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",133.69833,17.143951,0.19885093,6.141191e-05,False,0.5800598,3.214603,11.842055,20.161707,27.878935,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.82637477,3.1816041,11.81462,20.19705,28.261038,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909843440966068224'
"{'flux': array([0.11918648, 0.1191802 , 0.11917392, ..., 1.5771917 , 1.5771917 ,
       1.5771917 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,0.0,0.35760704,2.4557736e-05,False,1.015759,2.642279,8.372948,12.184732,16.329216,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.7258146,2.6348667,8.09191,12.723814,17.04013,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909843715843975168'
"{'flux': array([ 4.133861 ,  4.133609 ,  4.1333566, ..., -1.5779243, -1.5779243,
       -1.5779243], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,72.57748,0.30155003,4.2874995e-05,False,1.1566477,1.4886999,3.9887185,5.436155,5.9824743,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.7297027,1.4826087,3.891447,5.2826786,6.419678,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909844265599789056'
"{'flux': array([-0.22474575, -0.2247315 , -0.22471727, ...,  1.1917332 ,
        1.1917332 ,  1.1917332 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",198.88605,22.245836,0.2703814,8.085571e-05,False,0.29632738,1.8945075,8.831278,15.657583,19.847036,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.47569028,1.8512394,8.799083,15.32641,20.457825,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909844540477696000'
"{'flux': array([0.54557973, 0.54553366, 0.5454877 , ..., 0.7515624 , 0.7515624 ,
       0.7515624 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",119.0338,32.434284,0.23475972,1.42248e-05,False,1.4359391,3.854031,9.116503,13.83067,17.06275,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.7330846,3.8414927,9.060639,14.094426,17.366337,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909845090233509888'
"{'flux': array([-0.05353983, -0.05353709, -0.05353436, ..., -1.1425198 ,
       -1.1425198 , -1.1425198 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0469184, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",48.270145,29.503428,0.32955393,1.1246591e-05,False,2.5248997,4.071374,9.088166,12.028947,15.928594,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,2.5234482,4.0645742,9.069387,11.901374,16.11149,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909845365111416832'
"{'flux': array([-1.0546505, -1.054579 , -1.0545077, ...,  3.7458537,  3.7458537,
        3.7458537], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0470078, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",168.24448,17.632526,0.19336641,4.704214e-05,False,1.201131,5.1701603,18.3194,29.718502,40.30879,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.3988756,5.171084,18.203297,29.81366,40.347084,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909845639989323776'
"{'flux': array([-0.5977112 , -0.59765995, -0.59760875, ...,  2.6513882 ,
        2.6513882 ,  2.6513882 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.      , 0.      , 1.047021, ..., 0.      , 0.      , 0.      ],
      dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",297.32544,67.70307,0.4684621,0.00014147272,False,0.27240032,0.85947335,4.027554,8.229003,13.182512,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.42568448,0.8132642,3.966642,8.38334,13.444562,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909845914867230720'
"{'flux': array([-0.9400445, -0.939968 , -0.9398915, ...,  1.542706 ,  1.542706 ,
        1.542706 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0471026, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",48.275223,61.629696,0.376111,2.9191133e-05,False,1.0724964,1.9146651,5.6780105,8.02757,10.852725,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.0016117,1.8972136,5.6189313,8.123794,10.78441,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909846189745137664'
"{'flux': array([-0.47074714, -0.4707115 , -0.470676  , ...,  0.9042937 ,
        0.9042937 ,  0.9042937 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0472469, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",118.73987,52.593464,0.37987387,2.549037e-05,False,1.2996347,1.636419,5.0952663,7.496327,10.678778,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.76460403,1.6092701,5.0743957,7.6365175,10.607143,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909847289256765440'
"{'flux': array([3.4049332, 3.4047139, 0.9771761, ..., 2.6326983, 2.6326983,
       2.6326983], dtype=float32), 'ivar': array([0.        , 0.04706446, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0475322, 1.0473845, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",0.0,0.0,0.36209914,4.3514137e-05,False,0.6253219,2.1499798,9.285591,15.760987,22.129581,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.1636306,2.1412928,8.999282,16.299915,22.252083,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909847839012579328'
"{'flux': array([2.9029207, 2.9027135, 1.5124081, ..., 2.4302564, 2.4302564,
       2.4302564], dtype=float32), 'ivar': array([0.       , 0.1670148, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.0476265, 1.0474364, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",151.42569,22.417671,0.2604723,8.102354e-05,False,0.3606335,1.7426531,7.571247,13.000656,18.55352,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.5262088,1.7205724,7.560508,13.281864,18.51649,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909848113890486272'
"{'flux': array([1.6921118, 1.6918602, 1.6916089, ..., 3.4774346, 3.4774346,
       3.4774346], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0796607, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",181.74734,16.76243,0.18118858,5.646914e-05,False,1.193603,4.5406356,13.945447,21.415573,27.506245,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.2311679,4.508789,13.928283,21.635546,28.6703,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909848388768393216'
"{'flux': array([0.7955296, 0.7954279, 0.7953264, ..., 2.6317961, 2.6317961,
       2.6317961], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0797039, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",212.39513,36.639088,0.24852018,8.71618e-05,False,0.93877214,2.8574045,10.181888,16.714985,21.08656,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.0692198,2.830742,10.125415,16.81276,22.441383,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909848663646300160'
"{'flux': array([-0.14198734, -0.14196745, -0.14194755, ...,  1.0744375 ,
        1.0744375 ,  1.0744375 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0797021, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",215.30647,59.38157,0.33585176,5.96793e-05,False,1.1334212,2.2148273,5.723076,8.034171,10.413714,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.0298241,2.1803832,5.633462,7.9927692,10.095934,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909848938524207104'
"{'flux': array([1.1243227, 1.1241771, 1.1240318, ..., 1.4686941, 1.4686941,
       1.4686941], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0797687, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",28.769842,79.0666,0.25715977,1.410989e-05,False,2.1070392,3.7138865,8.315265,11.875026,15.394989,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.9125785,3.6739464,8.262122,11.849732,15.354312,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909849213402114048'
"{'flux': array([-1.589939 , -1.5897014, -1.589464 , ...,  4.759103 ,  4.759103 ,
        4.759103 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0798377, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",150.42197,21.55481,0.20107208,4.36154e-05,False,1.7308518,4.459183,14.542362,25.518408,35.219055,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.4962754,4.3890553,14.6434355,25.197296,35.646397,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909849488280020992'
"{'flux': array([0.9665839 , 0.9664294 , 0.96627516, ..., 9.12444   , 9.12444   ,
       9.12444   ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.      , 0.      , 1.079849, ..., 0.      , 0.      , 0.      ],
      dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,0.0,0.00021972567,2.443098e-05,False,0.6580281,3.7223806,15.641167,39.859684,66.60018,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.22143343,3.7453358,15.306944,39.840782,66.629715,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909849763157927936'
"{'flux': array([16.189144, 16.186584, 16.18403 , ...,  6.477964,  6.477964,
        6.477964], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0798988, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,0.0,1.8338484,0.0002260237,False,20.798073,25.835518,29.14268,39.935684,41.172333,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,20.040218,25.834751,28.93407,39.66196,43.740627,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909850038035834880'
"{'flux': array([ 0.9354917 ,  0.9353496 , -0.00647641, ...,  2.8867924 ,
        2.8867924 ,  2.8867924 ], dtype=float32), 'ivar': array([0.       , 1.4188769, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.0801147, 1.0798694, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",163.97165,27.212616,0.42463902,0.00013620246,False,0.4150719,1.2703246,5.9163504,12.037266,16.764994,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.25638592,1.1994059,6.0157084,12.004809,17.574142,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909850312913741824'
"{'flux': array([ 0.7606517 ,  0.7605408 , -0.05354746, ...,  4.4084396 ,
        4.4084396 ,  4.4084396 ], dtype=float32), 'ivar': array([0.        , 0.06587993, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0802038, 1.0799868, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",197.69836,23.590714,0.25529298,7.0576505e-05,False,0.8442759,3.25625,12.4951935,20.97589,26.702085,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,1.2585502,3.2149448,12.447294,20.938208,27.971436,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909850862669555712'
"{'flux': array([-0.0087789 , -0.00877755, -0.91989   , ...,  2.6037567 ,
        2.6037567 ,  2.6037567 ], dtype=float32), 'ivar': array([0.       , 0.3021647, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.0802336, 1.0799949, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",111.5566,24.495377,0.42529845,0.00011158608,False,0.24760018,0.9887041,4.6784477,9.390415,13.759946,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.22014144,0.9116287,4.716509,9.744106,14.301399,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909851137547462656'
"{'flux': array([0.55939853, 0.5593174 , 1.5005175 , ..., 2.5993302 , 2.5993302 ,
       2.5993302 ], dtype=float32), 'ivar': array([0.        , 0.24802227, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0802969, 1.0800616, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",194.48494,34.981556,0.3522808,6.61856e-05,False,0.14254935,1.4432279,6.052191,10.190879,14.239166,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.43864375,1.3992357,6.196755,10.959642,15.465704,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909851687303276544'
"{'flux': array([1.7502292, 1.7499793, 0.4390482, ..., 2.4286544, 2.4286544,
       2.4286544], dtype=float32), 'ivar': array([0.       , 0.1232907, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.0803893, 1.0801418, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",129.56586,22.723055,0.41500682,7.932525e-05,False,1.0301474,2.0217798,8.135894,14.261809,18.894073,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.7546028,1.9710232,8.185465,14.592361,19.943983,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909851962181183488'
"{'flux': array([-0.09332921, -0.09331589, -0.09009768, ...,  4.773149  ,
        4.773149  ,  4.773149  ], dtype=float32), 'ivar': array([0.       , 0.2563624, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.0803825, 1.0801326, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",196.41658,33.308044,0.3491879,7.4553165e-05,False,1.1644934,2.5060313,10.337162,18.043615,26.343885,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.8730113,2.488079,10.4106045,18.627327,26.82342,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909852237059090432'
"{'flux': array([0.4330598 , 0.4330001 , 0.45654428, ..., 0.9159555 , 0.9159555 ,
       0.9159555 ], dtype=float32), 'ivar': array([0.       , 0.5433409, 0.       , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lsf_sigma': array([0.       , 1.080425 , 1.0801785, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7966450e+03,  3.7975193e+03,  3.7983938e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",38.683235,31.196138,0.3422558,4.0076342e-05,False,0.93572867,2.0806823,6.6230693,9.950847,11.1655035,2.8314571,7.1867127,3.9774723,1.9313284,0.81686,0.69831455,2.0084286,6.728196,10.151781,13.253319,6.1849537,7.2021613,4.825853,2.6769986,1.301346,b'    909852786814904320'
